date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2016-07-28,142341.635,2263.876625,142341.635,2263.876625,0.0,0.0,0.0,6.9,15.2,6.3,0.0,Y,N
2016-07-29,139822.93,1844.881574,139822.93,1844.881574,0.0,0.0,0.0,10.2,15.3,5.0,0.0,Y,N
2016-07-31,114481.28,1839.901391,114481.28,1839.901391,0.0,0.0,0.0,10.3,17.0,11.3,2.0,Y,N
2016-08-04,142671.51,2808.760921,142671.51,2808.760921,0.0,0.0,0.0,4.9,14.6,11.1,0.8,Y,N
2016-08-05,145491.33,3823.963756,145491.33,3823.963756,0.0,0.0,0.0,3.4,14.6,8.7,0.0,Y,N
2016-08-06,130907.095,2963.063325,130907.095,2963.063325,0.0,0.0,0.0,5.8,14.4,7.0,0.0,Y,N
2016-08-07,120379.285,1791.234507,120379.285,1791.234507,0.0,0.0,0.0,7.6,16.6,10.4,0.0,Y,N
2016-08-08,138506.45,1912.867695,138506.45,1912.867695,0.0,0.0,0.0,5.0,14.2,8.0,0.0,Y,N
2016-08-12,134885.67,2238.292138,134885.67,2238.292138,0.0,0.0,0.0,7.7,14.1,11.7,0.0,Y,N
2016-08-13,120382.805,2114.032777,120382.805,2114.032777,0.0,0.0,0.0,7.9,15.1,9.5,1.6,Y,N
2016-08-14,113066.245,1800.841385,113066.245,1800.841385,0.0,0.0,0.0,8.5,18.7,11.6,0.2,Y,N
2016-08-15,127906.24,2170.026976,127906.24,2170.026976,0.0,0.0,0.0,10.2,18.1,13.4,0.0,Y,N
2016-08-17,132561.22,2227.365833,132561.22,2227.365833,0.0,0.0,0.0,12.5,15.6,9.6,0.4,Y,N
2016-08-19,132569.74,1503.445034,132569.74,1503.445034,0.0,0.0,0.0,15.3,16.4,2.7,0.2,Y,N
2016-08-21,119118.545,2119.605034,119118.545,2119.605034,0.0,0.0,0.0,9.5,14.8,7.0,1.2,Y,N
2016-08-24,141122.795,6209.795689,141122.795,6209.795689,0.0,0.0,0.0,3.7,12.7,14.0,0.0,Y,N
2016-08-25,139724.025,4066.896614,139724.025,4066.896614,0.0,0.0,0.0,6.5,13.0,13.5,1.2,Y,N
2016-08-26,139920.545,3683.683722,139920.545,3683.683722,0.0,0.0,0.0,7.2,14.4,8.8,0.6,Y,N
2016-08-27,119573.22,1732.591543,119573.22,1732.591543,0.0,0.0,0.0,9.3,16.3,11.7,0.0,Y,N
2016-08-28,114832.425,1604.015186,114832.425,1604.015186,0.0,0.0,0.0,10.5,19.0,12.2,0.0,Y,N
2016-08-29,125055.69,2132.085379,125055.69,2132.085379,0.0,0.0,0.0,8.7,20.4,14.2,0.0,Y,N
2016-08-30,133748.44,2897.092131,133748.44,2897.092131,0.0,0.0,0.0,10.2,16.8,5.2,0.0,Y,N
2016-08-31,128834.065,1773.489678,128834.065,1773.489678,0.0,0.0,0.0,12.8,20.2,10.1,0.8,Y,N
2016-09-01,134246.165,2549.674675,134246.165,2549.674675,0.0,0.0,0.0,11.6,15.5,8.8,0.0,Y,N
2016-09-02,135273.325,2867.126108,135273.325,2867.126108,0.0,0.0,0.0,9.6,15.0,9.6,0.4,Y,N
2016-09-03,118621.96,1921.199542,118621.96,1921.199542,0.0,0.0,0.0,10.0,15.7,12.9,0.2,Y,N
2016-09-04,110986.005,1335.174503,110986.005,1335.174503,0.0,0.0,0.0,10.1,16.9,10.0,0.2,Y,N
2016-09-05,127275.815,2081.433221,127275.815,2081.433221,0.0,0.0,0.0,12.8,18.4,11.7,0.0,Y,N
2016-09-06,129542.365,1562.888425,129542.365,1562.888425,0.0,0.0,0.0,9.2,21.5,15.8,0.0,Y,N
2016-09-07,123307.02,1317.216493,123307.02,1317.216493,0.0,0.0,0.0,9.6,21.0,16.7,0.0,Y,N
2016-09-09,125432.605,1274.65243,125432.605,1274.65243,0.0,0.0,0.0,16.0,16.7,5.9,0.6,Y,N
2016-09-11,109125.215,2742.449133,109125.215,2742.449133,0.0,0.0,0.0,7.3,17.0,11.8,1.2,Y,N
2016-09-12,130967.28,3713.61226,130967.28,3713.61226,0.0,0.0,0.0,9.9,13.6,7.0,1.6,Y,N
2016-09-15,134234.45,2332.40091,134234.45,2332.40091,0.0,0.0,0.0,8.7,14.6,6.9,2.0,Y,N
2016-09-17,106709.54,1962.482813,106709.54,1962.482813,0.0,0.0,0.0,11.1,19.8,18.8,0.0,N,N
2016-09-18,110314.625,2633.34487,110314.625,2633.34487,0.0,0.0,0.0,10.8,12.5,5.5,0.4,N,N
2016-09-19,127391.09,3074.425663,127391.09,3074.425663,0.0,0.0,0.0,8.5,16.3,16.2,0.2,N,N
2016-09-20,122664.305,2351.871865,122664.305,2351.871865,0.0,0.0,0.0,9.1,18.8,18.5,0.0,N,N
2016-09-21,127208.57,2847.846,127208.57,2847.846,0.0,0.0,0.0,10.9,15.2,8.8,1.2,N,N
2016-09-22,131357.34,3034.081007,131357.34,3034.081007,0.0,0.0,0.0,9.6,13.4,9.9,1.2,N,N
2016-09-23,127420.43,2534.963167,127420.43,2534.963167,0.0,0.0,0.0,9.8,16.5,16.5,0.6,N,N
2016-09-24,106776.275,2372.527992,106776.275,2372.527992,0.0,0.0,0.0,10.0,20.1,18.4,0.0,N,N
2016-09-26,124343.19,2596.664986,124343.19,2596.664986,0.0,0.0,0.0,8.1,16.9,13.6,0.6,N,N
2016-09-29,122858.49,2047.854177,122858.49,2047.854177,0.0,0.0,0.0,12.5,16.7,16.2,1.8,N,N
2016-09-30,113439.775,1800.979337,113439.775,1800.979337,0.0,0.0,0.0,9.3,16.4,16.6,2.0,N,Y
2016-10-01,109181.26,1115.877642,109181.26,1115.877642,0.0,0.0,0.0,11.6,18.6,11.9,1.6,N,N
2016-10-06,115898.54,1644.426031,115898.54,1644.426031,0.0,0.0,0.0,9.7,27.2,22.6,0.0,Y,N
2016-10-07,116197.73,2033.861011,116197.73,2033.861011,0.0,0.0,0.0,14.1,22.5,7.8,0.0,Y,N
2016-10-08,101300.775,1917.907428,101300.775,1917.907428,0.0,0.0,0.0,9.7,16.9,23.0,0.0,Y,N
2016-10-11,124665.82,2080.751044,124665.82,2080.751044,0.0,0.0,0.0,7.5,15.1,16.7,1.4,Y,N
2016-10-12,128612.3,2438.657062,128612.3,2438.657062,0.0,0.0,0.0,10.2,15.4,12.9,0.0,Y,N
2016-10-14,121731.485,2394.855615,121731.485,2394.855615,0.0,0.0,0.0,5.2,22.7,24.5,0.2,Y,N
2016-10-18,123265.44,2000.204456,123265.44,2000.204456,0.0,0.0,0.0,9.6,16.6,16.5,1.0,Y,N
2016-10-24,125270.165,3622.983054,125270.165,3622.983054,0.0,0.0,0.0,9.4,17.1,20.3,0.4,Y,N
2016-10-25,117138.355,2016.596315,117138.355,2016.596315,0.0,0.0,0.0,9.6,25.7,23.1,0.2,Y,N
2016-10-26,121605.395,3018.528739,121605.395,3018.528739,0.0,0.0,0.0,16.5,18.5,9.0,0.0,Y,N
2016-10-27,120142.43,2368.385041,120142.43,2368.385041,0.0,0.0,0.0,10.1,15.4,25.8,0.2,Y,N
2016-10-28,119820.71,2969.145816,119820.71,2969.145816,0.0,0.0,0.0,6.3,16.6,26.5,0.0,Y,N
2016-10-29,104191.105,1159.42926,104191.105,1159.42926,0.0,0.0,0.0,9.3,25.6,25.8,0.0,Y,N
2016-10-31,110661.43,1039.336684,110661.43,1039.336684,0.0,0.0,0.0,7.9,17.5,19.0,1.8,Y,N
2016-11-01,104976.21,948.7694608,104976.21,948.7694608,0.0,0.0,0.0,9.4,18.4,17.7,0.4,Y,Y
2016-11-02,119904.48,2540.789591,119904.48,2540.789591,0.0,0.0,0.0,9.7,18.5,13.3,0.4,Y,N
2016-11-03,118677.495,3280.240462,118677.495,3280.240462,0.0,0.0,0.0,10.0,19.1,28.0,0.0,Y,N
2016-11-04,113666.485,1413.624515,113666.485,1413.624515,0.0,0.0,0.0,10.2,29.2,24.9,0.0,Y,N
2016-11-08,117794.595,2937.131505,117794.595,2937.131505,0.0,0.0,0.0,11.0,18.2,28.9,0.2,Y,N
2016-11-09,122131.115,3031.920219,122131.115,3031.920219,0.0,0.0,0.0,9.2,17.4,22.0,0.0,Y,N
2016-11-10,122634.53,2653.068735,122634.53,2653.068735,0.0,0.0,0.0,11.9,17.5,20.3,0.0,Y,N
2016-11-11,117953.885,1461.102349,117953.885,1461.102349,0.0,0.0,0.0,8.4,23.8,29.1,0.0,Y,N
2016-11-16,122146.66,1940.803381,122146.66,1940.803381,0.0,0.0,0.0,11.9,21.6,25.8,0.0,Y,N
2016-11-17,122464.645,1555.39502,122464.645,1555.39502,0.0,0.0,0.0,12.0,31.4,28.8,0.0,Y,N
2016-11-18,121441.05,1730.827789,121441.05,1730.827789,0.0,0.0,0.0,15.3,18.9,15.6,0.0,Y,N
2016-11-19,106868.5,1343.011941,106868.5,1343.011941,0.0,0.0,0.0,11.7,19.4,29.9,0.0,Y,N
2016-11-20,112098.335,2346.89168,112098.335,2346.89168,0.0,0.0,0.0,11.9,33.3,22.1,0.0,Y,N
2016-11-21,138681.815,2779.890907,138681.815,2779.890907,0.0,0.0,0.0,17.9,35.0,19.8,0.0,Y,N
2016-11-25,116011.565,1504.270263,116011.565,1504.270263,0.0,0.0,0.0,10.9,17.9,15.7,0.8,Y,N
2016-11-26,104700.055,1295.873054,104700.055,1295.873054,0.0,0.0,0.0,12.2,17.4,18.8,0.0,Y,N
2016-11-27,102718.9,2015.604892,102718.9,2015.604892,0.0,0.0,0.0,11.6,16.3,10.1,0.4,Y,N
2016-11-28,118666.37,3561.944673,118666.37,3561.944673,0.0,0.0,0.0,12.2,19.6,24.4,0.2,Y,N
2016-11-29,119169.17,3455.030147,119169.17,3455.030147,0.0,0.0,0.0,10.4,20.0,31.0,0.2,Y,N
2016-11-30,121067.59,4141.135142,121067.59,4141.135142,0.0,0.0,0.0,13.3,18.9,9.6,0.0,Y,N
2016-12-01,113024.02,3050.990354,113024.02,3050.990354,0.0,0.0,0.0,12.9,21.9,28.0,0.0,Y,N
2016-12-02,109318.355,2260.474321,109318.355,2260.474321,0.0,0.0,0.0,13.0,21.6,29.7,0.0,Y,N
2016-12-03,98899.495,1590.69025,98899.495,1590.69025,0.0,0.0,0.0,9.9,23.9,31.2,0.0,Y,N
2016-12-04,97300.36,2382.122454,97300.36,2382.122454,0.0,0.0,0.0,12.7,31.7,14.1,0.0,Y,N
2016-12-06,111228.06,2637.028211,111228.06,2637.028211,0.0,0.0,0.0,12.8,20.8,24.2,0.0,Y,N
2016-12-07,112738.08,2436.010557,112738.08,2436.010557,0.0,0.0,0.0,10.5,28.3,30.8,0.0,Y,N
2016-12-10,98622.865,1051.906588,98622.865,1051.906588,0.0,0.0,0.0,11.2,18.8,24.2,0.2,Y,N
2016-12-11,93673.19,893.127589,93673.19,893.127589,0.0,0.0,0.0,12.9,19.3,27.0,1.0,Y,N
2016-12-12,120390.11,2459.732998,120390.11,2459.732998,0.0,0.0,0.0,10.7,32.8,30.0,0.0,Y,N
2016-12-13,128831.65,2434.428992,128831.65,2434.428992,0.0,0.0,0.0,16.5,36.3,14.1,0.0,Y,N
2016-12-15,107072.36,1696.484952,107072.36,1696.484952,0.0,0.0,0.0,11.7,18.6,30.8,0.0,Y,N
2016-12-16,113698.06,2661.234515,113698.06,2661.234515,0.0,0.0,0.0,9.7,25.5,20.5,0.0,Y,N
2016-12-17,90227.48,1284.197315,90227.48,1284.197315,0.0,0.0,0.0,15.1,20.9,22.5,0.0,Y,N
2016-12-18,90911.085,1443.106359,90911.085,1443.106359,0.0,0.0,0.0,10.0,17.5,30.3,0.0,Y,N
2016-12-19,109260.305,1562.462819,109260.305,1562.462819,0.0,0.0,0.0,8.8,30.2,29.3,0.0,Y,N
2016-12-21,104389.51,1162.709814,104389.51,1162.709814,0.0,0.0,0.0,13.5,19.9,28.8,0.2,N,N
2016-12-22,105513.235,1142.575566,105513.235,1142.575566,0.0,0.0,0.0,14.6,20.0,29.6,0.0,N,N
2016-12-23,112247.945,1325.219432,112247.945,1325.219432,0.0,0.0,0.0,12.5,26.3,28.7,0.0,N,N
2016-12-24,114843.875,1889.733766,114843.875,1889.733766,0.0,0.0,0.0,16.2,34.9,26.3,0.8,N,N
2016-12-25,114468.17,1560.425508,114468.17,1560.425508,0.0,0.0,0.0,16.4,36.3,32.3,0.2,N,N
2016-12-27,99701.43,1297.123382,99701.43,1297.123382,0.0,0.0,0.0,18.0,29.8,5.8,1.6,N,Y
2016-12-31,95728.15,958.5755456,95728.15,958.5755456,0.0,0.0,0.0,17.3,23.8,30.8,0.0,N,N
2017-01-01,89403.145,1407.873077,89403.145,1407.873077,0.0,0.0,0.0,16.8,21.1,8.5,0.0,N,Y
2017-01-02,86507.47,1667.800746,86507.47,1667.800746,0.0,0.0,0.0,14.8,17.8,7.8,0.4,N,Y
2017-01-03,97564.745,1562.578422,97564.745,1562.578422,0.0,0.0,0.0,14.6,19.5,25.9,0.4,N,N
2017-01-04,116606.795,3103.307365,116606.795,3103.307365,0.0,0.0,0.0,13.3,29.3,31.6,0.0,N,N
2017-01-05,128079.845,4001.271415,128079.845,4001.271415,0.0,0.0,0.0,18.5,31.7,29.7,0.0,N,N
2017-01-06,136308.735,5321.67547,136308.735,5321.67547,0.0,0.0,0.0,18.3,35.2,30.1,0.0,N,N
2017-01-09,116211.99,3709.381139,116211.99,3709.381139,0.0,0.0,0.0,18.5,24.4,14.3,0.0,N,N
2017-01-10,120366.32,3966.127207,120366.32,3966.127207,0.0,0.0,0.0,17.7,26.2,28.6,0.0,N,N
2017-01-11,111595.855,3581.103511,111595.855,3581.103511,0.0,0.0,0.0,16.6,24.3,25.9,0.0,N,N
2017-01-12,118783.945,3839.612386,118783.945,3839.612386,0.0,0.0,0.0,14.9,26.5,30.7,0.0,N,N
2017-01-13,111341.675,3813.564238,111341.675,3813.564238,0.0,0.0,0.0,17.5,28.8,1.3,1.4,N,N
2017-01-15,90294.0,3020.050822,90294.0,3020.050822,0.0,0.0,0.0,15.2,21.5,22.7,0.0,N,N
2017-01-16,120928.705,5891.859912,120928.705,5891.859912,0.0,0.0,0.0,12.2,32.7,30.5,0.0,N,N
2017-01-18,111211.35,4094.271291,111211.35,4094.271291,0.0,0.0,0.0,15.6,20.8,27.5,0.0,N,N
2017-01-19,112371.41,3425.35305,112371.41,3425.35305,0.0,0.0,0.0,11.0,23.4,29.7,0.0,N,N
2017-01-21,96779.07,2531.717363,96779.07,2531.717363,0.0,0.0,0.0,15.3,22.6,25.1,0.6,N,N
2017-01-22,103291.61,3310.93345,103291.61,3310.93345,0.0,0.0,0.0,12.7,29.6,30.3,0.0,N,N
2017-01-24,115664.16,3258.241912,115664.16,3258.241912,0.0,0.0,0.0,19.1,22.0,27.6,0.6,N,N
2017-01-25,111936.7,3206.928464,111936.7,3206.928464,0.0,0.0,0.0,13.5,21.1,29.8,0.0,N,N
2017-01-26,98590.06,2061.41158,98590.06,2061.41158,0.0,0.0,0.0,16.4,21.2,16.9,0.0,N,Y
2017-01-27,112513.82,3794.226701,112513.82,3794.226701,0.0,0.0,0.0,17.0,23.6,29.3,0.0,N,N
2017-01-28,108336.53,4034.18671,108336.53,4034.18671,0.0,0.0,0.0,15.0,29.2,29.2,0.0,N,N
2017-01-29,109020.58,4171.687748,109020.58,4171.687748,0.0,0.0,0.0,15.1,27.0,29.4,0.0,N,N
2017-01-30,124292.955,5238.302786,124292.955,5238.302786,0.0,0.0,0.0,17.8,30.0,3.7,0.0,N,N
2017-02-01,114133.73,3642.04412,114133.73,3642.04412,0.0,0.0,0.0,14.3,20.6,9.3,0.0,Y,N
2017-02-02,110669.27,4492.032706,110669.27,4492.032706,0.0,0.0,0.0,14.2,24.1,28.2,0.0,Y,N
2017-02-03,117452.27,4744.936963,117452.27,4744.936963,0.0,0.0,0.0,15.4,27.6,28.1,0.0,Y,N
2017-02-04,117361.7,4402.119015,117361.7,4402.119015,0.0,0.0,0.0,14.6,35.9,27.3,0.0,Y,N
2017-02-05,110384.275,6202.518793,110384.275,6202.518793,0.0,0.0,0.0,18.5,30.7,9.3,0.0,Y,N
2017-02-07,111543.81,3762.221703,111543.81,3762.221703,0.0,0.0,0.0,15.4,27.6,27.9,0.0,Y,N
2017-02-08,142213.66,7356.787884,142213.66,7356.787884,0.0,0.0,0.0,16.5,36.0,27.7,0.0,Y,N
2017-02-13,104844.105,3760.681132,104844.105,3760.681132,0.0,0.0,0.0,14.0,21.0,20.5,0.0,Y,N
2017-02-14,111613.05,4940.096331,111613.05,4940.096331,0.0,0.0,0.0,14.5,19.5,15.6,0.6,Y,N
2017-02-15,116299.39,4305.54736,116299.39,4305.54736,0.0,0.0,0.0,10.0,31.5,26.0,0.0,Y,N
2017-02-16,119947.59,6148.956683,119947.59,6148.956683,0.0,0.0,0.0,14.9,23.6,23.2,0.0,Y,N
2017-02-17,111885.97,5105.615246,111885.97,5105.615246,0.0,0.0,0.0,13.7,25.5,18.4,0.0,Y,N
2017-02-18,95623.35,2713.595113,95623.35,2713.595113,0.0,0.0,0.0,13.3,18.9,16.1,0.0,Y,N
2017-02-19,91280.025,2893.457595,91280.025,2893.457595,0.0,0.0,0.0,11.7,17.3,9.9,0.0,Y,N
2017-02-21,112351.47,5623.941905,112351.47,5623.941905,0.0,0.0,0.0,10.1,24.0,25.0,0.2,Y,N
2017-02-22,116690.17,4251.810286,116690.17,4251.810286,0.0,0.0,0.0,12.8,33.3,23.1,0.0,Y,N
2017-02-23,117948.685,5575.645791,117948.685,5575.645791,0.0,0.0,0.0,15.9,25.0,23.5,0.0,Y,N
2017-02-24,111229.52,5349.542135,111229.52,5349.542135,0.0,0.0,0.0,15.8,20.0,13.2,1.4,Y,N
2017-02-25,95046.905,2484.33805,95046.905,2484.33805,0.0,0.0,0.0,13.7,19.4,23.9,0.0,Y,N
2017-02-26,100495.615,3051.759107,100495.615,3051.759107,0.0,0.0,0.0,13.2,29.8,24.2,0.0,Y,N
2017-02-28,140167.5,5444.038982,140167.5,5444.038982,0.0,0.0,0.0,17.3,33.6,23.6,0.0,Y,N
2017-03-01,137291.97,4684.637826,137291.97,4684.637826,0.0,0.0,0.0,16.6,30.5,23.7,0.0,Y,N
2017-03-02,127633.275,4657.100324,127633.275,4657.100324,0.0,0.0,0.0,17.7,23.3,22.0,0.0,Y,N
2017-03-03,124311.33,4026.928941,124311.33,4026.928941,0.0,0.0,0.0,18.1,28.6,18.1,0.0,Y,N
2017-03-04,116083.295,4226.634712,116083.295,4226.634712,0.0,0.0,0.0,16.1,27.4,23.0,0.0,Y,N
2017-03-05,103539.02,2476.246818,103539.02,2476.246818,0.0,0.0,0.0,17.6,25.4,16.8,0.2,Y,N
2017-03-06,116447.855,3084.862008,116447.855,3084.862008,0.0,0.0,0.0,17.7,27.4,22.3,0.0,Y,N
2017-03-07,117931.46,3132.904091,117931.46,3132.904091,0.0,0.0,0.0,15.0,28.2,22.4,0.0,Y,N
2017-03-08,124370.765,4026.593004,124370.765,4026.593004,0.0,0.0,0.0,14.2,31.5,22.1,0.0,Y,N
2017-03-09,129649.25,4569.471226,129649.25,4569.471226,0.0,0.0,0.0,15.0,32.3,21.1,0.0,Y,N
2017-03-10,125346.075,4468.421264,125346.075,4468.421264,0.0,0.0,0.0,18.5,23.8,19.4,0.0,Y,N
2017-03-11,108816.81,2765.023902,108816.81,2765.023902,0.0,0.0,0.0,18.0,26.4,13.9,0.0,Y,N
2017-03-13,104468.9,3640.977541,104468.9,3640.977541,0.0,0.0,0.0,15.7,24.3,20.7,0.2,Y,Y
2017-03-14,133227.785,5525.565146,133227.785,5525.565146,0.0,0.0,0.0,18.8,32.7,20.8,0.0,Y,N
2017-03-15,139672.835,5556.605494,139672.835,5556.605494,0.0,0.0,0.0,20.8,33.2,18.9,0.0,Y,N
2017-03-16,124255.975,4787.587316,124255.975,4787.587316,0.0,0.0,0.0,21.7,23.0,4.8,1.8,Y,N
2017-03-17,111612.075,3853.53859,111612.075,3853.53859,0.0,0.0,0.0,15.8,22.1,20.1,0.0,Y,N
2017-03-18,107731.78,3751.735475,107731.78,3751.735475,0.0,0.0,0.0,12.4,30.8,19.9,0.0,Y,N
2017-03-19,113593.82,6597.515894,113593.82,6597.515894,0.0,0.0,0.0,14.5,33.5,19.7,0.0,Y,N
2017-03-23,111632.835,5328.422055,111632.835,5328.422055,0.0,0.0,0.0,16.2,25.1,17.2,0.0,Y,N
2017-03-24,115411.41,6451.950317,115411.41,6451.950317,0.0,0.0,0.0,13.9,24.7,16.1,0.0,Y,N
2017-03-25,107465.98,7560.150347,107465.98,7560.150347,0.0,0.0,0.0,15.3,29.7,13.5,0.0,Y,N
2017-03-26,104189.1,8033.267893,104189.1,8033.267893,0.0,0.0,0.0,19.3,26.7,14.6,0.0,Y,N
2017-03-27,116237.22,6458.082998,116237.22,6458.082998,0.0,0.0,0.0,19.3,31.9,7.6,0.0,Y,N
2017-03-29,109640.33,7287.991509,109640.33,7287.991509,0.0,0.0,0.0,13.9,27.2,14.7,0.2,Y,N
2017-04-01,97402.265,5406.102932,97402.265,5406.102932,0.0,0.0,0.0,10.0,19.0,13.5,0.0,N,N
2017-04-02,94477.095,5061.120095,94477.095,5061.120095,0.0,0.0,0.0,11.7,18.2,10.1,0.4,N,N
2017-04-03,107895.525,5798.449145,107895.525,5798.449145,0.0,0.0,0.0,8.2,21.5,16.8,0.0,N,N
2017-04-04,113138.67,6681.370746,113138.67,6681.370746,0.0,0.0,0.0,10.0,24.4,16.4,0.0,N,N
2017-04-05,114191.35,7750.014841,114191.35,7750.014841,0.0,0.0,0.0,11.0,25.4,15.8,0.0,N,N
2017-04-06,114817.305,6873.13286,114817.305,6873.13286,0.0,0.0,0.0,12.0,26.6,13.5,0.0,N,N
2017-04-07,110160.025,5519.468031,110160.025,5519.468031,0.0,0.0,0.0,12.7,26.2,15.6,0.0,N,N
2017-04-08,99084.74,5221.928745,99084.74,5221.928745,0.0,0.0,0.0,18.6,28.1,13.8,0.0,N,N
2017-04-12,114335.995,6894.42472,114335.995,6894.42472,0.0,0.0,0.0,10.8,19.3,14.0,0.0,N,N
2017-04-13,112704.045,6402.166867,112704.045,6402.166867,0.0,0.0,0.0,10.9,22.2,13.9,0.0,N,N
2017-04-14,97436.41,5978.900751,97436.41,5978.900751,0.0,0.0,0.0,13.0,17.9,8.9,0.0,N,Y
2017-04-15,99608.57,6361.161793,99608.57,6361.161793,0.0,0.0,0.0,11.8,17.3,9.7,0.0,N,Y
2017-04-16,96594.745,5209.85979,96594.745,5209.85979,0.0,0.0,0.0,9.9,22.6,10.1,0.0,N,Y
2017-04-17,99945.495,5696.373982,99945.495,5696.373982,0.0,0.0,0.0,11.1,18.3,10.9,0.0,N,Y
2017-04-18,111955.175,6145.56173,111955.175,6145.56173,0.0,0.0,0.0,9.5,20.4,13.7,0.0,N,N
2017-04-19,114436.97,5518.603669,114436.97,5518.603669,0.0,0.0,0.0,13.0,26.9,12.7,0.0,Y,N
2017-04-20,112816.68,5669.134276,112816.68,5669.134276,0.0,0.0,0.0,14.6,26.5,12.4,0.0,Y,N
2017-04-23,97356.565,4941.880682,97356.565,4941.880682,0.0,0.0,0.0,14.4,21.8,11.9,0.0,Y,N
2017-04-24,109421.815,6169.214287,109421.815,6169.214287,0.0,0.0,0.0,15.9,24.7,9.9,0.0,Y,N
2017-04-28,120144.19,6580.49467,120144.19,6580.49467,0.0,0.0,0.0,9.4,19.8,6.0,0.4,Y,N
2017-04-29,104864.05,5491.647424,104864.05,5491.647424,0.0,0.0,0.0,14.9,18.1,7.9,0.2,Y,N
2017-04-30,103756.535,5968.675283,103756.535,5968.675283,0.0,0.0,0.0,13.6,17.8,7.3,0.0,Y,N
2017-05-01,115103.775,5401.21655,115103.775,5401.21655,0.0,0.0,0.0,13.6,20.4,8.7,0.0,Y,N
2017-05-03,129196.445,7007.01838,129196.445,7007.01838,0.0,0.0,0.0,7.4,15.3,10.8,0.8,Y,N
2017-05-04,127260.05,6725.523447,127260.05,6725.523447,0.0,0.0,0.0,5.8,16.9,12.0,0.0,Y,N
2017-05-05,123150.385,5898.480118,123150.385,5898.480118,0.0,0.0,0.0,6.2,20.5,10.6,0.0,Y,N
2017-05-06,105013.07,4454.465491,105013.07,4454.465491,0.0,0.0,0.0,9.6,20.0,6.1,0.2,Y,N
2017-05-07,107424.07,5714.360708,107424.07,5714.360708,0.0,0.0,0.0,8.9,14.8,9.4,1.4,Y,N
2017-05-08,125858.27,7243.068375,125858.27,7243.068375,0.0,0.0,0.0,10.1,15.8,7.2,1.8,Y,N
2017-05-09,126760.71,7570.862402,126760.71,7570.862402,0.0,0.0,0.0,10.9,15.9,7.3,1.6,Y,N
2017-05-10,125747.735,8149.951116,125747.735,8149.951116,0.0,0.0,0.0,8.1,17.7,11.3,0.0,Y,N
2017-05-11,128753.13,9275.840365,128753.13,9275.840365,0.0,0.0,0.0,6.1,16.5,8.6,0.0,Y,N
2017-05-12,123523.0,7043.481765,123523.0,7043.481765,0.0,0.0,0.0,5.9,19.5,9.9,0.0,Y,N
2017-05-13,109477.42,7098.357719,109477.42,7098.357719,0.0,0.0,0.0,8.4,15.6,10.1,0.2,Y,N
2017-05-14,107497.03,6913.195932,107497.03,6913.195932,0.0,0.0,0.0,6.4,15.1,7.7,0.0,Y,N
2017-05-15,125871.915,7333.951505,125871.915,7333.951505,0.0,0.0,0.0,6.3,16.9,8.2,0.0,Y,N
2017-05-16,127820.715,6989.313017,127820.715,6989.313017,0.0,0.0,0.0,5.6,18.2,9.0,0.0,Y,N
2017-05-17,125072.675,6745.270631,125072.675,6745.270631,0.0,0.0,0.0,7.6,17.0,3.8,0.0,Y,N
2017-05-18,122910.48,5874.171991,122910.48,5874.171991,0.0,0.0,0.0,10.7,20.2,9.8,0.8,Y,N
2017-05-19,123351.45,5253.100405,123351.45,5253.100405,0.0,0.0,0.0,10.2,17.8,2.5,0.0,Y,N
2017-05-20,109111.615,4800.761335,109111.615,4800.761335,0.0,0.0,0.0,10.2,19.3,9.8,0.0,Y,N
2017-05-21,105912.16,4182.325335,105912.16,4182.325335,0.0,0.0,0.0,10.8,18.7,6.8,0.0,Y,N
2017-05-22,113551.04,3972.578153,113551.04,3972.578153,0.0,0.0,0.0,10.4,20.3,10.1,0.0,Y,N
2017-05-23,119127.205,5274.745959,119127.205,5274.745959,0.0,0.0,0.0,12.8,19.3,7.4,0.0,Y,N
2017-05-24,121571.97,5623.539356,121571.97,5623.539356,0.0,0.0,0.0,11.7,17.1,8.0,0.0,Y,N
2017-05-25,124010.03,5911.030662,124010.03,5911.030662,0.0,0.0,0.0,13.7,18.5,5.7,0.0,Y,N
2017-05-26,123130.6,5158.103646,123130.6,5158.103646,0.0,0.0,0.0,13.1,18.0,8.2,0.0,Y,N
2017-05-27,104643.675,3315.049753,104643.675,3315.049753,0.0,0.0,0.0,11.9,17.8,8.3,0.0,Y,N
2017-05-29,130516.1,5233.738021,130516.1,5233.738021,0.0,0.0,0.0,7.7,14.8,8.0,1.4,Y,N
2017-06-01,140202.735,6172.083629,140202.735,6172.083629,0.0,0.0,0.0,7.9,13.9,4.7,0.4,Y,N
2017-06-02,136856.8,5274.752102,136856.8,5274.752102,0.0,0.0,0.0,8.0,14.7,7.3,0.0,Y,N
2017-06-03,122161.405,5841.674902,122161.405,5841.674902,0.0,0.0,0.0,9.9,14.3,8.3,0.0,Y,N
2017-06-04,118953.95,5977.699896,118953.95,5977.699896,0.0,0.0,0.0,4.4,15.8,9.3,0.0,Y,N
2017-06-05,132877.45,5508.675152,132877.45,5508.675152,0.0,0.0,0.0,5.6,17.5,5.0,0.0,Y,N
